24615;8205;Postpago;3815;210;17;2;1;26/12/2008 16:03
24618;8206;Postpago;1981;210;18;5;121;26/12/2008 16:03
24621;8207;Postpago;3096;110;6;1;43;13/04/2003 08:28
24624;8208;Prepago;7042;129;1;1;62;02/08/2006 20:00
24627;8209;Postpago;8390;210;17;9;2;26/12/2008 16:03
24630;8210;Postpago;4822;210;17;3;6;26/12/2008 16:03
24633;8211;Postpago;2479;41;12;4;168;04/03/2009 18:33
24636;8212;Prepago;99;269;1;1;114;25/12/2002 15:25
24639;8213;Prepago;6321;277;1;1;181;26/01/2007 19:25
24642;8214;Postpago;521;210;16;7;120;26/12/2008 16:03
24645;8215;Postpago;7296;210;16;9;117;26/12/2008 16:03
24648;8216;Prepago;4451;237;1;1;96;24/01/2002 21:32
24651;8217;Prepago;7752;74;1;1;113;06/10/2007 15:06
24654;8218;Postpago;9668;210;16;2;143;26/12/2008 16:03
24657;8219;Postpago;2755;210;18;5;1;26/12/2008 16:03
24660;8220;Prepago;4412;61;1;1;50;01/12/2007 18:29
24663;8221;Postpago;7035;216;2;3;34;10/06/2006 15:54
24666;8222;Postpago;5535;210;18;7;120;26/12/2008 16:03
24669;8223;Prepago;6348;125;1;1;27;18/11/2007 08:50
24672;8224;Prepago;4169;439;1;1;57;20/05/2005 11:53
24675;8225;Postpago;5354;210;17;8;144;26/12/2008 16:03
24678;8226;Postpago;8279;343;7;2;32;10/11/2005 13:59
24681;8227;Prepago;8325;348;1;1;135;02/05/2003 18:02
24684;8228;Postpago;2812;210;16;4;117;26/12/2008 16:03
24687;8229;Prepago;1481;166;1;1;90;31/12/2009 09:21
24690;8230;Postpago;8277;200;12;3;130;29/06/2007 17:15
24693;8231;Prepago;1260;442;1;1;135;21/07/2007 17:48
24696;8232;Prepago;6351;220;1;1;134;22/03/2004 17:30
24699;8233;Prepago;3608;171;1;1;134;16/09/2009 14:51
24702;8234;Postpago;8028;407;15;1;97;25/10/2007 16:11
24705;8235;Prepago;5377;360;1;1;53;29/05/2001 07:21
24708;8236;Prepago;4716;457;1;1;97;05/05/2009 12:40
24711;8237;Prepago;3260;68;1;1;97;05/04/2008 08:00
24714;8238;Prepago;442;417;1;1;86;07/04/2002 08:22
24717;8239;Prepago;4063;431;1;1;63;05/06/2003 17:06
24720;8240;Postpago;8944;223;18;1;147;26/10/2005 21:37
24723;8241;Prepago;6385;475;1;1;39;19/11/2001 15:07
24726;8242;Prepago;6998;52;1;1;56;17/03/2006 18:15
24729;8243;Prepago;4662;457;1;1;37;28/05/2008 21:16
24732;8244;Postpago;6030;223;16;4;5;26/10/2005 21:37
24735;8245;Prepago;423;149;1;1;27;26/04/2003 08:25
24738;8246;Prepago;9374;386;1;1;71;14/03/2001 21:20
24741;8247;Postpago;6168;223;16;2;118;26/10/2005 21:37
24744;8248;Prepago;7369;152;1;1;77;19/11/2003 15:09
24747;8249;Postpago;6450;223;18;8;121;26/10/2005 21:37
24750;8250;Prepago;7604;27;1;1;27;16/07/2001 11:41
24753;8251;Prepago;7277;105;1;1;69;27/02/2002 09:14
24756;8252;Prepago;4087;124;1;1;109;03/05/2002 11:04
24759;8253;Prepago;1679;343;1;1;125;16/06/2004 09:53
24762;8254;Prepago;3411;471;1;1;108;27/04/2007 12:53
24765;8255;Postpago;1713;223;18;1;84;26/10/2005 21:37
24768;8256;Prepago;1377;322;1;1;63;24/01/2003 10:13
24771;8257;Postpago;2090;95;11;5;95;23/10/2004 07:37
24774;8258;Postpago;938;223;18;1;82;26/10/2005 21:37
24777;8259;Postpago;37;245;8;1;135;18/06/2001 16:38
24780;8260;Postpago;2674;223;17;2;144;26/10/2005 21:37
24783;8261;Prepago;6968;26;1;1;77;22/11/2004 12:10
24786;8262;Prepago;1485;328;1;1;111;23/06/2006 18:14
24789;8263;Postpago;9866;223;17;6;85;26/10/2005 21:37
24792;8264;Postpago;3565;499;3;1;136;05/05/2003 07:48
24795;8265;Postpago;6256;35;14;8;177;19/10/2002 12:35
24798;8266;Postpago;5376;223;16;4;84;26/10/2005 21:37
24801;8267;Prepago;6515;450;1;1;87;19/01/2009 17:51
24804;8268;Prepago;893;380;1;1;161;29/09/2008 19:34
24807;8269;Prepago;2832;100;1;1;90;02/01/2007 12:07
24810;8270;Postpago;9766;223;18;5;85;26/10/2005 21:37
24813;8271;Prepago;4601;226;1;1;183;10/11/2003 08:51
24816;8272;Postpago;1812;166;6;1;36;10/11/2001 12:07
24819;8273;Prepago;8896;258;1;1;85;27/07/2002 20:33
24822;8274;Postpago;9595;223;18;5;1;26/10/2005 21:37
24825;8275;Prepago;3802;127;1;1;59;01/08/2004 09:52
24828;8276;Postpago;3654;223;18;6;143;26/10/2005 21:37
24831;8277;Postpago;1653;115;12;5;131;24/10/2005 21:15
24834;8278;Prepago;6855;140;1;1;128;08/11/2003 16:57
24837;8279;Postpago;2989;46;9;1;53;18/01/2005 07:24
24840;8280;Postpago;287;223;18;8;146;26/10/2005 21:37
24843;8281;Prepago;5140;206;1;1;114;02/10/2005 11:35
24846;8282;Postpago;6615;214;13;1;188;17/03/2001 16:27
24849;8283;Postpago;5750;223;16;7;142;26/10/2005 21:37
24852;8284;Postpago;603;414;8;1;32;09/11/2001 09:48
24855;8285;Prepago;5627;167;1;1;106;19/10/2007 18:37
24858;8286;Prepago;9399;277;1;1;102;29/08/2006 19:12
24861;8287;Postpago;7181;223;18;5;145;26/10/2005 21:37
24864;8288;Prepago;5086;472;1;1;109;21/05/2006 10:36
24867;8289;Prepago;5399;372;1;1;38;24/02/2009 07:43
24870;8290;Prepago;5107;20;1;1;180;19/10/2004 08:36
24873;8291;Postpago;1923;223;17;3;147;26/10/2005 21:37
24876;8292;Prepago;3512;461;1;1;94;16/02/2005 14:29
24879;8293;Postpago;1592;407;9;1;147;18/11/2001 16:03
24882;8294;Postpago;3638;239;3;1;133;29/09/2003 11:33
24885;8295;Postpago;7384;223;18;8;119;26/10/2005 21:37
24888;8296;Prepago;3746;428;1;1;165;20/02/2003 19:09
24891;8297;Prepago;2495;250;1;1;57;19/08/2002 20:04
24894;8298;Prepago;5367;133;1;1;90;08/06/2002 10:54
24897;8299;Postpago;6581;223;16;2;142;26/10/2005 21:37
24900;8300;Prepago;9004;481;1;1;64;22/08/2005 21:55
24903;8301;Postpago;9522;149;13;1;126;28/09/2002 10:38
24906;8302;Prepago;5874;251;1;1;42;06/12/2004 17:33
24909;8303;Postpago;2490;223;18;4;120;26/10/2005 21:37
24912;8304;Prepago;3855;5;1;1;182;13/01/2001 08:18
24915;8305;Prepago;9783;4;1;1;168;29/01/2005 10:41
24918;8306;Postpago;7543;272;9;1;133;16/01/2004 16:04
24921;8307;Postpago;7174;223;16;2;5;26/10/2005 21:37
24924;8308;Postpago;3481;486;2;1;114;25/02/2003 10:22
24927;8309;Postpago;8556;201;3;1;27;22/01/2003 13:16
24930;8310;Prepago;474;373;1;1;30;08/07/2005 12:14
24933;8311;Postpago;1113;223;16;8;119;26/10/2005 21:37
24936;8312;Postpago;6075;439;5;1;12;25/09/2007 18:56
24939;8313;Postpago;3339;223;18;8;142;26/10/2005 21:37
24942;8314;Prepago;3432;461;1;1;52;26/08/2001 09:12
24945;8315;Prepago;1203;243;1;1;135;09/12/2002 18:02
24948;8316;Postpago;5101;223;18;7;4;26/10/2005 21:37
24951;8317;Postpago;268;499;5;1;54;12/05/2001 09:01
24954;8318;Postpago;2578;223;16;1;84;26/10/2005 21:37
24957;8319;Postpago;2595;223;16;7;143;26/10/2005 21:37
24960;8320;Prepago;5401;441;1;1;92;16/12/2002 16:16
24963;8321;Postpago;991;144;4;1;135;11/12/2006 12:07
24966;8322;Prepago;3289;61;1;1;149;01/06/2004 10:55
24969;8323;Prepago;6892;445;1;1;52;01/03/2003 18:13
24972;8324;Postpago;6066;339;14;2;110;16/02/2006 15:40
24975;8325;Postpago;9131;205;13;3;91;11/12/2001 09:52
24978;8326;Prepago;7670;389;1;1;118;27/04/2005 10:22
24981;8327;Prepago;6999;166;1;1;96;23/12/2003 16:50
24984;8328;Postpago;2569;27;8;2;132;05/08/2007 08:18
24987;8329;Prepago;8685;226;1;1;181;16/12/2003 09:20
24990;8330;Prepago;4591;239;1;1;161;15/07/2002 07:56
24993;8331;Postpago;6480;294;11;1;154;27/09/2009 07:02
24996;8332;Prepago;4497;481;1;1;56;12/06/2005 14:12
24999;8333;Postpago;9824;341;3;8;117;16/08/2008 20:04
25002;8334;Postpago;674;363;13;4;67;16/05/2008 11:06
25005;8335;Prepago;4955;290;1;1;73;17/04/2004 19:29
25008;8336;Prepago;5537;229;1;1;128;11/01/2001 18:48
25011;8337;Prepago;3992;440;1;1;130;16/01/2003 20:10
25014;8338;Postpago;5255;388;14;9;15;05/12/2007 19:16
25017;8339;Postpago;2893;101;9;1;110;09/12/2007 16:55
25020;8340;Prepago;2995;441;1;1;36;14/04/2001 13:03
25023;8341;Postpago;7356;457;11;3;8;10/11/2005 15:18
25026;8342;Prepago;8929;237;1;1;122;12/06/2003 16:36
25029;8343;Prepago;329;376;1;1;30;18/12/2006 12:00
25032;8344;Postpago;3803;357;7;1;62;21/02/2001 09:57
25035;8345;Prepago;4466;205;1;1;62;20/06/2004 20:18
25038;8346;Postpago;9359;349;13;1;132;03/02/2009 13:23
25041;8347;Postpago;5845;154;10;1;73;24/11/2003 08:44
25044;8348;Postpago;44;430;18;6;147;10/10/2005 09:36
25047;8349;Postpago;9011;26;3;1;28;12/06/2002 14:00
25050;8350;Prepago;7985;355;1;1;95;25/11/2009 09:15
25053;8351;Postpago;1387;430;16;2;4;10/10/2005 09:36
25056;8352;Postpago;1984;491;8;7;62;28/07/2004 12:03
25059;8353;Postpago;6334;430;18;3;82;10/10/2005 09:36
25062;8354;Prepago;3763;379;1;1;56;29/08/2009 09:35
25065;8355;Prepago;7696;105;1;1;35;26/06/2007 16:33
25068;8356;Prepago;1556;430;1;1;89;21/08/2004 08:30
25071;8357;Postpago;1749;318;10;1;57;08/08/2001 11:25
25074;8358;Prepago;5378;449;1;1;110;21/01/2008 17:55
25077;8359;Postpago;4745;430;17;6;5;10/10/2005 09:36
25080;8360;Postpago;5310;242;3;9;186;14/04/2001 19:10
25083;8361;Postpago;5300;430;18;2;83;10/10/2005 09:36
25086;8362;Postpago;388;174;10;1;174;25/03/2009 19:06
25089;8363;Postpago;8292;430;18;4;5;10/10/2005 09:36
25092;8364;Prepago;8070;380;1;1;67;01/09/2009 17:53
25095;8365;Postpago;7236;308;12;2;65;03/05/2004 12:01
25098;8366;Postpago;3546;430;17;5;146;10/10/2005 09:36
25101;8367;Postpago;7928;55;5;1;130;27/02/2001 14:56
25104;8368;Prepago;193;37;1;1;103;02/04/2003 10:56
25107;8369;Postpago;5735;430;16;3;2;10/10/2005 09:36
25110;8370;Postpago;9434;430;16;6;6;10/10/2005 09:36
25113;8371;Prepago;5299;462;1;1;13;19/06/2007 12:18
25116;8372;Postpago;6555;271;11;1;23;19/03/2007 11:14
25119;8373;Postpago;7135;430;18;9;146;10/10/2005 09:36
25122;8374;Prepago;4805;148;1;1;81;01/02/2004 16:57
25125;8375;Prepago;2099;211;1;1;115;10/03/2004 21:35
25128;8376;Postpago;7292;430;17;7;2;10/10/2005 09:36
25131;8377;Prepago;1504;35;1;1;61;09/02/2006 16:20
25134;8378;Prepago;141;435;1;1;95;11/08/2003 09:30
25137;8379;Postpago;4565;430;18;8;6;10/10/2005 09:36
25140;8380;Postpago;9617;266;5;9;128;24/02/2004 11:27
25143;8381;Postpago;4945;430;18;6;146;10/10/2005 09:36
25146;8382;Postpago;5596;234;8;1;131;22/10/2002 17:51
25149;8383;Prepago;4145;67;1;1;57;13/11/2009 16:27
25152;8384;Postpago;2970;430;16;9;3;10/10/2005 09:36
25155;8385;Prepago;1021;373;1;1;1;19/01/2006 21:00
25158;8386;Prepago;969;67;1;1;99;29/04/2007 21:21
25161;8387;Postpago;2149;430;16;8;6;10/10/2005 09:36
25164;8388;Postpago;9851;430;18;6;119;10/10/2005 09:36
25167;8389;Prepago;7271;245;1;1;57;22/06/2007 21:36
25170;8390;Postpago;595;430;18;1;4;10/10/2005 09:36
25173;8391;Postpago;6370;172;17;4;84;13/08/2002 19:37
25176;8392;Prepago;1905;467;1;1;91;02/03/2008 09:55
25179;8393;Postpago;5660;172;17;3;83;13/08/2002 19:37
25182;8394;Prepago;4086;328;1;1;170;15/03/2001 09:34
25185;8395;Postpago;1352;172;16;8;3;13/08/2002 19:37
25188;8396;Postpago;9339;455;14;3;97;08/10/2008 20:24
25191;8397;Postpago;4466;172;16;8;85;13/08/2002 19:37
25194;8398;Prepago;4966;499;1;1;53;07/02/2005 14:14
25197;8399;Prepago;8142;50;1;1;58;09/10/2002 10:11
25200;8400;Prepago;8520;95;1;1;57;29/03/2005 21:14
25203;8401;Postpago;2533;172;17;6;84;13/08/2002 19:37
25206;8402;Postpago;7610;167;9;1;63;15/01/2002 09:23
25209;8403;Postpago;3724;492;8;4;125;28/11/2007 17:13
25212;8404;Postpago;4285;172;16;3;143;13/08/2002 19:37
25215;8405;Prepago;4197;59;1;1;57;20/05/2006 08:06
25218;8406;Prepago;8786;191;1;1;48;25/04/2009 09:28
25221;8407;Postpago;742;172;18;3;5;13/08/2002 19:37
25224;8408;Prepago;5473;473;1;1;22;03/12/2009 13:26
25227;8409;Prepago;3153;306;1;1;108;07/08/2004 21:23
25230;8410;Postpago;8652;172;18;6;144;13/08/2002 19:37
25233;8411;Prepago;1788;413;1;1;39;22/04/2006 16:13
25236;8412;Prepago;5672;61;1;1;167;11/12/2008 16:15
25239;8413;Prepago;491;477;1;1;135;20/10/2009 11:31
25242;8414;Postpago;8623;172;17;1;5;13/08/2002 19:37
25245;8415;Prepago;9503;75;1;1;179;15/06/2008 18:27
25248;8416;Postpago;4089;172;16;1;85;13/08/2002 19:37
25251;8417;Prepago;2797;378;1;1;116;30/06/2005 20:01
25254;8418;Postpago;8034;172;18;6;144;13/08/2002 19:37
25257;8419;Prepago;8256;107;1;1;172;08/08/2003 11:22
25260;8420;Prepago;2475;214;1;1;44;24/12/2008 18:26
25263;8421;Prepago;8800;364;1;1;138;03/10/2004 17:41
25266;8422;Prepago;5185;25;1;1;163;04/02/2004 10:58
25269;8423;Prepago;7266;436;1;1;89;18/01/2008 17:26
25272;8424;Prepago;9367;206;1;1;125;12/01/2002 10:09
25275;8425;Prepago;5248;150;1;1;80;11/11/2001 20:09
25278;8426;Postpago;1868;372;10;1;90;28/11/2001 11:11
25281;8427;Prepago;5793;297;1;1;134;11/08/2002 17:00
25284;8428;Prepago;6164;385;1;1;106;27/01/2004 07:57
25287;8429;Prepago;282;66;1;1;67;08/07/2004 08:19
25290;8430;Prepago;4516;276;1;1;18;05/07/2009 18:31
25293;8431;Prepago;3780;339;1;1;97;21/10/2007 08:46
25296;8432;Prepago;1680;416;1;1;16;28/03/2003 09:54
25299;8433;Prepago;4716;449;1;1;67;10/05/2006 08:39
25302;8434;Postpago;3316;174;2;1;109;16/11/2009 10:27
25305;8435;Postpago;785;49;9;1;132;09/05/2005 07:55
25308;8436;Postpago;2010;181;7;1;187;07/04/2001 10:39
25311;8437;Prepago;5622;389;1;1;125;01/06/2008 16:00
25314;8438;Postpago;7380;237;14;1;58;19/10/2005 07:34
25317;8439;Prepago;2601;278;1;1;127;04/05/2007 15:18
25320;8440;Prepago;3753;344;1;1;100;10/10/2006 15:08
25323;8441;Postpago;4546;63;11;1;114;27/06/2004 12:56
25326;8442;Postpago;7977;459;4;1;100;30/05/2002 10:56
25329;8443;Prepago;4274;376;1;1;116;23/05/2009 15:10
25332;8444;Postpago;4475;93;7;2;88;09/06/2006 10:03
25335;8445;Prepago;9047;208;1;1;53;31/10/2003 16:26
25338;8446;Postpago;6586;418;14;1;91;02/11/2007 15:25
25341;8447;Postpago;4555;306;4;1;63;23/12/2002 15:24
25344;8448;Prepago;279;318;1;1;58;02/11/2003 20:22
25347;8449;Postpago;2216;49;6;1;137;30/09/2006 10:18
25350;8450;Postpago;8459;411;16;5;1;05/08/2003 17:49
25353;8451;Postpago;4830;411;16;1;145;05/08/2003 17:49
25356;8452;Postpago;1014;274;7;2;57;05/02/2006 18:27
25359;8453;Postpago;8516;411;17;4;146;05/08/2003 17:49
25362;8454;Prepago;7624;121;1;1;57;24/05/2009 09:22
25365;8455;Postpago;2217;411;17;1;3;05/08/2003 17:49
25368;8456;Prepago;8643;443;1;1;115;24/04/2006 07:46
25371;8457;Postpago;8436;36;7;1;40;30/03/2003 15:09
25374;8458;Prepago;3011;422;1;1;58;05/03/2009 21:09
25377;8459;Prepago;893;441;1;1;128;22/08/2004 21:19
25380;8460;Postpago;5107;411;18;8;4;05/08/2003 17:49
25383;8461;Prepago;9670;43;1;1;136;31/10/2007 12:09
25386;8462;Postpago;9434;411;18;3;3;05/08/2003 17:49
25389;8463;Prepago;4314;260;1;1;88;25/03/2001 14:30
25392;8464;Prepago;1505;247;1;1;90;04/08/2002 16:43
25395;8465;Postpago;1362;195;10;1;130;10/01/2005 12:48
25398;8466;Postpago;8927;75;7;1;16;26/05/2003 10:04
25401;8467;Prepago;6560;179;1;1;91;04/08/2007 09:31
25404;8468;Prepago;1203;216;1;1;52;14/04/2003 10:02
25407;8469;Postpago;2165;355;11;7;30;31/03/2004 12:16
25410;8470;Postpago;601;411;17;8;144;05/08/2003 17:49
25413;8471;Prepago;3890;271;1;1;137;16/10/2008 15:49
25416;8472;Prepago;7344;380;1;1;18;15/11/2001 19:25
25419;8473;Postpago;4589;411;17;6;118;05/08/2003 17:49
25422;8474;Prepago;8841;66;1;1;159;22/02/2003 20:36
25425;8475;Prepago;6565;65;1;1;173;01/09/2008 12:22
25428;8476;Prepago;9109;196;1;1;93;13/12/2005 21:12
25431;8477;Prepago;1388;248;1;1;114;21/05/2001 21:48
25434;8478;Prepago;1073;417;1;1;108;12/05/2009 09:30
25437;8479;Postpago;9858;411;18;8;143;05/08/2003 17:49
25440;8480;Prepago;5416;212;1;1;93;21/05/2007 15:36
25443;8481;Prepago;6433;367;1;1;9;01/02/2007 21:46
25446;8482;Postpago;2315;411;18;6;117;05/08/2003 17:49
25449;8483;Prepago;2912;223;1;1;60;03/01/2008 12:54
25452;8484;Postpago;3900;411;18;7;2;05/08/2003 17:49
25455;8485;Prepago;9438;403;1;1;163;08/09/2009 09:57
25458;8486;Prepago;8707;91;1;1;32;12/11/2003 12:17
25461;8487;Prepago;3788;161;1;1;45;08/06/2002 09:35
25464;8488;Postpago;297;408;5;1;55;11/05/2005 12:06
25467;8489;Postpago;7393;285;12;5;100;26/11/2002 14:43
25470;8490;Postpago;1526;411;17;9;4;05/08/2003 17:49
25473;8491;Prepago;9830;362;1;1;143;23/03/2007 21:41
25476;8492;Prepago;2814;425;1;1;102;30/01/2002 18:31
25479;8493;Postpago;3437;411;17;4;117;05/08/2003 17:49
25482;8494;Prepago;9736;425;1;1;43;18/08/2001 11:41
25485;8495;Postpago;352;346;15;1;93;13/05/2004 07:48
25488;8496;Postpago;1946;259;3;1;89;18/05/2007 11:31
25491;8497;Prepago;2775;484;1;1;62;31/07/2002 10:16
25494;8498;Postpago;5589;411;18;9;117;05/08/2003 17:49
25497;8499;Postpago;4943;493;8;1;136;11/11/2008 14:08
25500;8500;Postpago;8753;411;18;8;145;05/08/2003 17:49
25503;8501;Prepago;7787;253;1;1;115;27/06/2003 13:16
25506;8502;Postpago;2976;411;17;6;119;05/08/2003 17:49
25509;8503;Postpago;6003;334;5;1;130;20/05/2003 15:55
25512;8504;Prepago;4866;352;1;1;144;09/04/2005 16:15
25515;8505;Postpago;2098;180;8;1;60;05/01/2004 14:57
25518;8506;Postpago;697;411;17;2;147;05/08/2003 17:49
25521;8507;Prepago;9362;468;1;1;59;13/10/2005 16:41
25524;8508;Postpago;909;411;17;5;4;05/08/2003 17:49
25527;8509;Prepago;2477;42;1;1;138;22/10/2002 13:24
25530;8510;Prepago;1600;270;1;1;135;17/04/2006 15:50
25533;8511;Prepago;4682;27;1;1;93;11/02/2005 19:51
25536;8512;Postpago;6234;411;18;5;85;05/08/2003 17:49
25539;8513;Postpago;4638;411;16;3;147;05/08/2003 17:49
25542;8514;Postpago;464;487;4;1;150;26/02/2005 15:59
25545;8515;Prepago;8513;14;1;1;107;06/01/2007 14:55
25548;8516;Prepago;7274;426;1;1;184;10/10/2009 08:49
25551;8517;Prepago;4242;368;1;1;7;19/03/2006 12:20
25554;8518;Postpago;3404;69;11;4;136;12/09/2002 07:22
25557;8519;Postpago;6865;411;16;9;142;05/08/2003 17:49
25560;8520;Prepago;863;254;1;1;54;07/01/2002 11:30
25563;8521;Postpago;8302;453;14;1;131;18/04/2007 15:59
25566;8522;Prepago;9669;215;1;1;110;02/01/2009 11:19
25569;8523;Postpago;6682;60;14;9;134;02/11/2002 08:21
25572;8524;Postpago;8246;214;12;1;165;31/10/2008 11:07
25575;8525;Prepago;6809;295;1;1;59;11/06/2009 08:16
25578;8526;Postpago;507;70;10;1;62;13/09/2003 08:43
25581;8527;Prepago;9495;396;1;1;64;07/08/2002 15:46
25584;8528;Prepago;5414;448;1;1;25;10/04/2009 20:32
25587;8529;Prepago;2551;286;1;1;59;16/08/2003 09:38
25590;8530;Prepago;3916;357;1;1;65;30/01/2001 11:22
25593;8531;Postpago;6033;184;3;1;137;10/12/2004 11:02
25596;8532;Prepago;9634;267;1;1;52;26/06/2004 11:42
25599;8533;Postpago;3995;104;10;1;46;31/07/2001 12:19
25602;8534;Prepago;8863;110;1;1;14;21/01/2001 08:43
25605;8535;Postpago;9785;200;4;1;147;06/07/2005 20:41
25608;8536;Postpago;7685;228;6;1;13;16/09/2005 07:50
25611;8537;Postpago;6816;194;4;4;186;10/04/2008 07:40
25614;8538;Prepago;4220;265;1;1;86;25/12/2002 16:19
25617;8539;Postpago;5432;41;14;1;13;24/07/2009 21:25
25620;8540;Prepago;7437;351;1;1;37;05/12/2007 17:17
25623;8541;Prepago;5704;92;1;1;59;16/11/2004 07:10
25626;8542;Prepago;870;491;1;1;86;26/07/2002 20:47
25629;8543;Prepago;9969;87;1;1;57;13/12/2001 19:04
25632;8544;Prepago;5946;136;1;1;180;03/01/2004 17:52
25635;8545;Prepago;7768;276;1;1;88;24/04/2003 08:29
25638;8546;Postpago;486;74;4;1;17;15/05/2001 21:32
25641;8547;Postpago;1585;442;11;4;105;07/08/2008 19:25
25644;8548;Postpago;9517;255;5;3;18;26/10/2008 08:12
25647;8549;Prepago;3103;322;1;1;75;23/07/2007 19:29
25650;8550;Prepago;5750;132;1;1;134;11/02/2006 20:07
25653;8551;Prepago;1550;327;1;1;57;13/08/2004 20:06
25656;8552;Prepago;1178;192;1;1;95;18/06/2006 12:38
25659;8553;Postpago;3832;305;13;1;23;20/06/2002 17:08
25662;8554;Prepago;4016;295;1;1;142;11/02/2008 20:10
25665;8555;Postpago;9771;241;3;1;80;25/08/2009 14:57
25668;8556;Postpago;3701;288;10;1;155;27/04/2005 07:16
25671;8557;Prepago;7097;147;1;1;86;09/11/2004 13:20
25674;8558;Prepago;9565;146;1;1;48;14/11/2009 15:55
25677;8559;Prepago;4386;246;1;1;125;15/01/2009 18:38
25680;8560;Prepago;6143;323;1;1;130;10/12/2001 14:22
25683;8561;Postpago;5118;459;16;5;117;07/04/2005 18:30
25686;8562;Prepago;7124;165;1;1;136;28/10/2004 12:52
25689;8563;Prepago;2342;401;1;1;66;18/09/2008 08:04
25692;8564;Postpago;8300;162;10;1;91;25/09/2004 13:17
25695;8565;Postpago;3297;459;18;8;6;07/04/2005 18:30
25698;8566;Prepago;7416;167;1;1;86;24/10/2006 13:21
25701;8567;Postpago;6733;459;17;6;143;07/04/2005 18:30
25704;8568;Postpago;1689;353;5;3;6;31/01/2009 17:15
25707;8569;Prepago;8013;429;1;1;114;15/03/2001 12:31
25710;8570;Prepago;6559;90;1;1;95;13/05/2005 12:45
25713;8571;Postpago;8417;459;16;8;118;07/04/2005 18:30
25716;8572;Prepago;8737;460;1;1;176;05/04/2006 11:00
25719;8573;Postpago;7418;459;16;7;3;07/04/2005 18:30
25722;8574;Prepago;7841;184;1;1;97;17/11/2004 13:08
25725;8575;Prepago;8415;272;1;1;65;25/03/2007 08:53
25728;8576;Prepago;6023;402;1;1;54;19/11/2003 10:24
25731;8577;Postpago;2219;459;17;6;147;07/04/2005 18:30
25734;8578;Prepago;1854;297;1;1;55;30/04/2006 20:30
25737;8579;Postpago;8145;498;15;8;59;03/12/2003 09:43
25740;8580;Postpago;3320;459;18;4;121;07/04/2005 18:30
25743;8581;Postpago;5182;459;17;3;5;07/04/2005 18:30
25746;8582;Postpago;6905;323;3;1;39;27/07/2008 12:15
25749;8583;Postpago;3232;56;13;1;63;21/06/2001 08:41
25752;8584;Prepago;7069;51;1;1;130;03/01/2004 20:59
25755;8585;Postpago;2070;459;18;5;85;07/04/2005 18:30
25758;8586;Prepago;4565;54;1;1;37;18/10/2001 08:53
25761;8587;Postpago;9188;459;17;5;121;07/04/2005 18:30
25764;8588;Postpago;4213;64;3;3;60;04/09/2009 10:39
25767;8589;Prepago;6303;188;1;1;58;12/02/2009 18:22
25770;8590;Postpago;3381;459;16;8;6;07/04/2005 18:30
25773;8591;Postpago;271;198;5;1;166;20/01/2008 20:47
25776;8592;Prepago;7422;325;1;1;173;26/09/2001 15:47
25779;8593;Postpago;1904;77;15;1;52;22/12/2006 12:16
25782;8594;Postpago;6857;111;9;1;64;19/03/2005 13:57
25785;8595;Prepago;5482;31;1;1;132;10/06/2009 21:40
25788;8596;Prepago;4087;173;1;1;137;05/03/2003 18:46
25791;8597;Postpago;1161;459;17;7;4;07/04/2005 18:30
25794;8598;Postpago;8623;7;3;1;128;07/05/2004 09:09
25797;8599;Prepago;307;98;1;1;10;06/05/2003 10:07
25800;8600;Postpago;1572;459;17;2;120;07/04/2005 18:30
25803;8601;Postpago;8944;469;11;5;59;12/02/2008 14:00
25806;8602;Prepago;1631;348;1;1;133;04/06/2003 10:39
25809;8603;Prepago;2736;282;1;1;83;20/04/2009 14:22
25812;8604;Prepago;2557;371;1;1;172;26/07/2003 14:32
25815;8605;Postpago;8808;459;17;3;117;07/04/2005 18:30
25818;8606;Postpago;8193;145;3;1;11;10/01/2004 21:03
25821;8607;Prepago;7371;196;1;1;118;14/01/2001 15:25
25824;8608;Postpago;1246;459;18;3;142;07/04/2005 18:30
25827;8609;Prepago;8118;21;1;1;169;06/11/2006 09:23
25830;8610;Prepago;1657;33;1;1;125;18/12/2005 13:37
25833;8611;Postpago;4832;492;14;2;51;11/05/2003 14:02
25836;8612;Postpago;6114;459;18;9;84;07/04/2005 18:30
25839;8613;Postpago;4625;32;4;1;47;15/01/2009 13:21
25842;8614;Prepago;1376;358;1;1;175;21/11/2005 17:11
25845;8615;Postpago;9442;459;16;6;142;07/04/2005 18:30
25848;8616;Prepago;1074;298;1;1;90;26/03/2008 21:01
25851;8617;Prepago;7279;225;1;1;73;03/03/2007 17:02
25854;8618;Postpago;5409;459;17;3;118;07/04/2005 18:30
25857;8619;Prepago;2076;408;1;1;126;05/05/2003 17:00
25860;8620;Prepago;7919;74;1;1;134;29/12/2008 17:35
25863;8621;Postpago;3055;459;17;2;4;07/04/2005 18:30
25866;8622;Prepago;3701;323;1;1;171;03/02/2009 11:09
25869;8623;Postpago;8217;459;16;6;118;07/04/2005 18:30
25872;8624;Prepago;2500;3;1;1;58;13/09/2003 15:46
25875;8625;Prepago;2789;357;1;1;86;12/08/2001 21:42
25878;8626;Prepago;2561;284;1;1;187;17/08/2003 09:32
25881;8627;Prepago;8102;250;1;1;67;28/08/2003 18:12
25884;8628;Prepago;5622;183;1;1;108;08/08/2008 13:15
25887;8629;Postpago;1434;345;13;1;9;07/01/2009 13:19
